passenger;date_dep;date_arr;diff_dep;diff_arr;model;airport_dep;airport_arr;fare_condition;amount
87;2017/06/22 18:09:00.000;2017/06/22 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
109;2017/06/22 18:09:00.000;2017/06/22 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
41;2017/06/25 18:07:00.000;2017/06/25 19:49:00.000;00:02:00;01:42:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
105;2017/06/25 18:07:00.000;2017/06/25 19:49:00.000;00:02:00;01:42:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
40;2017/06/25 18:07:00.000;2017/06/25 19:49:00.000;00:02:00;01:42:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
16;2017/06/25 18:07:00.000;2017/06/25 19:49:00.000;00:02:00;01:42:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
71;2017/06/25 18:07:00.000;2017/06/25 19:49:00.000;00:02:00;01:42:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
61;2017/06/28 18:05:00.000;2017/06/28 19:45:00.000;00:00:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
38;2017/06/28 18:05:00.000;2017/06/28 19:45:00.000;00:00:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
96;2017/06/28 18:05:00.000;2017/06/28 19:45:00.000;00:00:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
41;2017/06/28 18:05:00.000;2017/06/28 19:45:00.000;00:00:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
46;2017/06/28 18:05:00.000;2017/06/28 19:45:00.000;00:00:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
112;2017/06/29 18:09:00.000;2017/06/29 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
50;2017/06/29 18:09:00.000;2017/06/29 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;13400,0
83;2017/06/29 18:09:00.000;2017/06/29 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
39;2017/06/29 18:09:00.000;2017/06/29 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
119;2017/06/29 18:09:00.000;2017/06/29 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
113;2017/07/01 18:07:00.000;2017/07/01 19:45:00.000;00:02:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
58;2017/07/01 18:07:00.000;2017/07/01 19:45:00.000;00:02:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
47;2017/07/01 18:07:00.000;2017/07/01 19:45:00.000;00:02:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
33;2017/07/01 18:07:00.000;2017/07/01 19:45:00.000;00:02:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
5;2017/07/01 18:07:00.000;2017/07/01 19:45:00.000;00:02:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Business;36600,0
15;2017/07/01 18:07:00.000;2017/07/01 19:45:00.000;00:02:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
60;2017/07/01 18:07:00.000;2017/07/01 19:45:00.000;00:02:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
90;2017/07/02 18:11:00.000;2017/07/02 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
98;2017/07/02 18:11:00.000;2017/07/02 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
80;2017/07/02 18:11:00.000;2017/07/02 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
85;2017/07/02 18:11:00.000;2017/07/02 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
5;2017/07/04 18:08:00.000;2017/07/04 19:49:00.000;00:03:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
65;2017/07/04 18:08:00.000;2017/07/04 19:49:00.000;00:03:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;13400,0
74;2017/07/04 18:08:00.000;2017/07/04 19:49:00.000;00:03:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
9;2017/07/04 18:08:00.000;2017/07/04 19:49:00.000;00:03:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
99;2017/07/05 18:10:00.000;2017/07/05 19:50:00.000;00:05:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
80;2017/07/05 18:10:00.000;2017/07/05 19:50:00.000;00:05:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
97;2017/07/05 18:10:00.000;2017/07/05 19:50:00.000;00:05:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
50;2017/07/05 18:10:00.000;2017/07/05 19:50:00.000;00:05:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
4;2017/07/05 18:10:00.000;2017/07/05 19:50:00.000;00:05:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Business;36600,0
100;2017/07/05 18:10:00.000;2017/07/05 19:50:00.000;00:05:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
57;2017/07/05 18:10:00.000;2017/07/05 19:50:00.000;00:05:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
39;2017/07/06 18:12:00.000;2017/07/06 19:51:00.000;00:07:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
72;2017/07/06 18:12:00.000;2017/07/06 19:51:00.000;00:07:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
83;2017/07/06 18:12:00.000;2017/07/06 19:51:00.000;00:07:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
67;2017/07/06 18:12:00.000;2017/07/06 19:51:00.000;00:07:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
30;2017/07/06 18:12:00.000;2017/07/06 19:51:00.000;00:07:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
67;2017/07/07 18:09:00.000;2017/07/07 19:48:00.000;00:04:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
7;2017/07/07 18:09:00.000;2017/07/07 19:48:00.000;00:04:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Business;36600,0
16;2017/07/07 18:09:00.000;2017/07/07 19:48:00.000;00:04:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
34;2017/07/07 18:09:00.000;2017/07/07 19:48:00.000;00:04:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
31;2017/07/07 18:09:00.000;2017/07/07 19:48:00.000;00:04:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
55;2017/07/11 18:06:00.000;2017/07/11 19:44:00.000;00:01:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
62;2017/07/11 18:06:00.000;2017/07/11 19:44:00.000;00:01:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
78;2017/07/11 18:06:00.000;2017/07/11 19:44:00.000;00:01:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
100;2017/07/11 18:06:00.000;2017/07/11 19:44:00.000;00:01:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
15;2017/07/11 18:06:00.000;2017/07/11 19:44:00.000;00:01:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
32;2017/07/11 18:06:00.000;2017/07/11 19:44:00.000;00:01:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
108;2017/07/11 18:06:00.000;2017/07/11 19:44:00.000;00:01:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
41;2017/07/11 18:06:00.000;2017/07/11 19:44:00.000;00:01:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
27;2017/07/13 18:11:00.000;2017/07/13 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
62;2017/07/13 18:11:00.000;2017/07/13 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
34;2017/07/13 18:11:00.000;2017/07/13 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
37;2017/07/13 18:11:00.000;2017/07/13 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
108;2017/07/13 18:11:00.000;2017/07/13 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
26;2017/07/18 18:08:00.000;2017/07/18 19:49:00.000;00:03:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
65;2017/07/18 18:08:00.000;2017/07/18 19:49:00.000;00:03:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
96;2017/07/18 18:08:00.000;2017/07/18 19:49:00.000;00:03:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
93;2017/07/18 18:08:00.000;2017/07/18 19:49:00.000;00:03:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
68;2017/07/18 18:08:00.000;2017/07/18 19:49:00.000;00:03:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
58;2017/07/18 18:08:00.000;2017/07/18 19:49:00.000;00:03:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
7;2017/07/18 18:08:00.000;2017/07/18 19:49:00.000;00:03:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
79;2017/07/23 18:07:00.000;2017/07/23 19:45:00.000;00:02:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
11;2017/07/23 18:07:00.000;2017/07/23 19:45:00.000;00:02:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
70;2017/07/23 18:07:00.000;2017/07/23 19:45:00.000;00:02:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
59;2017/07/23 18:07:00.000;2017/07/23 19:45:00.000;00:02:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
63;2017/07/23 18:07:00.000;2017/07/23 19:45:00.000;00:02:00;01:38:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
104;2017/07/25 18:09:00.000;2017/07/25 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
46;2017/07/25 18:09:00.000;2017/07/25 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
28;2017/07/25 18:09:00.000;2017/07/25 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
74;2017/07/25 18:09:00.000;2017/07/25 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
25;2017/07/28 18:11:00.000;2017/07/28 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
29;2017/07/28 18:11:00.000;2017/07/28 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
63;2017/07/28 18:11:00.000;2017/07/28 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
95;2017/07/28 18:11:00.000;2017/07/28 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
28;2017/07/28 18:11:00.000;2017/07/28 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
66;2017/07/28 18:11:00.000;2017/07/28 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
105;2017/07/28 18:11:00.000;2017/07/28 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
54;2017/07/28 18:11:00.000;2017/07/28 19:51:00.000;00:06:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
37;2017/07/29 18:05:00.000;2017/07/29 19:45:00.000;00:00:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
33;2017/07/29 18:05:00.000;2017/07/29 19:45:00.000;00:00:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
95;2017/07/29 18:05:00.000;2017/07/29 19:45:00.000;00:00:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;13400,0
9;2017/08/01 18:08:00.000;2017/08/01 19:48:00.000;00:03:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
111;2017/08/01 18:08:00.000;2017/08/01 19:48:00.000;00:03:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
18;2017/08/01 18:08:00.000;2017/08/01 19:48:00.000;00:03:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
84;2017/08/01 18:08:00.000;2017/08/01 19:48:00.000;00:03:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;13400,0
40;2017/08/01 18:08:00.000;2017/08/01 19:48:00.000;00:03:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
81;2017/08/01 18:08:00.000;2017/08/01 19:48:00.000;00:03:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
96;2017/08/02 18:09:00.000;2017/08/02 19:50:00.000;00:04:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
38;2017/08/02 18:09:00.000;2017/08/02 19:50:00.000;00:04:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Business;36600,0
24;2017/08/02 18:09:00.000;2017/08/02 19:50:00.000;00:04:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
73;2017/08/02 18:09:00.000;2017/08/02 19:50:00.000;00:04:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
11;2017/08/02 18:09:00.000;2017/08/02 19:50:00.000;00:04:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
48;2017/08/02 18:09:00.000;2017/08/02 19:50:00.000;00:04:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
72;2017/08/03 18:07:00.000;2017/08/03 19:46:00.000;00:02:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
54;2017/08/03 18:07:00.000;2017/08/03 19:46:00.000;00:02:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
49;2017/08/03 18:07:00.000;2017/08/03 19:46:00.000;00:02:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
104;2017/08/03 18:07:00.000;2017/08/03 19:46:00.000;00:02:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
11;2017/08/03 18:07:00.000;2017/08/03 19:46:00.000;00:02:00;01:39:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
43;2017/08/09 18:11:00.000;2017/08/09 19:52:00.000;00:06:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
12;2017/08/09 18:11:00.000;2017/08/09 19:52:00.000;00:06:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
1;2017/08/09 18:11:00.000;2017/08/09 19:52:00.000;00:06:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
28;2017/08/09 18:11:00.000;2017/08/09 19:52:00.000;00:06:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
113;2017/08/09 18:11:00.000;2017/08/09 19:52:00.000;00:06:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
43;2017/08/10 18:09:00.000;2017/08/10 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
88;2017/08/10 18:09:00.000;2017/08/10 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
2;2017/08/10 18:09:00.000;2017/08/10 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
107;2017/08/10 18:09:00.000;2017/08/10 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
95;2017/08/10 18:09:00.000;2017/08/10 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
15;2017/08/10 18:09:00.000;2017/08/10 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
14;2017/08/10 18:09:00.000;2017/08/10 19:49:00.000;00:04:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
52;2017/08/11 18:10:00.000;2017/08/11 19:51:00.000;00:05:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
94;2017/08/11 18:10:00.000;2017/08/11 19:51:00.000;00:05:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;13400,0
71;2017/08/11 18:10:00.000;2017/08/11 19:51:00.000;00:05:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Business;36600,0
77;2017/08/11 18:10:00.000;2017/08/11 19:51:00.000;00:05:00;01:41:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
35;2017/08/12 18:07:00.000;2017/08/12 19:47:00.000;00:02:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
86;2017/08/12 18:07:00.000;2017/08/12 19:47:00.000;00:02:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
95;2017/08/12 18:07:00.000;2017/08/12 19:47:00.000;00:02:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
13;2017/08/12 18:07:00.000;2017/08/12 19:47:00.000;00:02:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
23;2017/08/12 18:07:00.000;2017/08/12 19:47:00.000;00:02:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
11;2017/08/12 18:07:00.000;2017/08/12 19:47:00.000;00:02:00;01:40:00;Боинг 737-300;Шереметьево;Витязево;Economy;12200,0
58;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
183;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
171;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
140;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
21;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
62;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
162;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;15400,0
83;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
10;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
26;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
161;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
182;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
22;2017/05/18 17:06:00.000;2017/05/18 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
27;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
12;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
154;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
228;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
141;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
46;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
177;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
57;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
170;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
71;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
47;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
67;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
243;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
207;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
162;2017/05/19 17:06:00.000;2017/05/19 18:50:00.000;00:01:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
94;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
88;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
235;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
204;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
101;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
209;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
206;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
154;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
190;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
118;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
228;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
230;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
170;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
8;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
155;2017/05/21 17:09:00.000;2017/05/21 18:55:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
123;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
68;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
94;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
4;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
66;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
246;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
48;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
118;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
74;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
270;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
26;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
85;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
131;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
199;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
13;2017/05/25 17:07:00.000;2017/05/25 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
20;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
130;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
